energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.498,0.128,130.002,0.0296,0.198,0.0,4,0.592,6,222419,-8.557,0.252,0,audio_features,spotify:track:37vOJ5qa7AhgVy83XF2h2K
0.922,0.324,169.979,0.0908,0.00844,0.000149,4,0.394,8,343906,-2.512,0.425,1,audio_features,spotify:track:7wXFyf91scZr0zyxiy3v1E
0.804,0.0628,129.974,0.044,0.0301,3.36e-06,4,0.647,6,212309,-8.923,0.799,1,audio_features,spotify:track:7hCWyoNCbLPLmWkzFhIJRt
0.61,0.205,127.052,0.0373,0.00849,0.162,4,0.62,11,238560,-8.329,0.235,0,audio_features,spotify:track:1E1uGhNdBe6Dddbgs2KqtZ
0.983,0.32,158.03,0.262,0.00438,0.0,4,0.359,10,263640,-3.834,0.145,1,audio_features,spotify:track:6eHkHIGGcGatFhhqeuRWFN
0.49,0.316,106.071,0.0283,0.561,9.28e-06,4,0.617,7,212535,-7.326,0.267,1,audio_features,spotify:track:2SeJ9YrUC24fQKOlOUZVTG
0.949,0.0826,116.038,0.0906,0.000309,2.03e-05,4,0.482,8,233120,-4.028,0.303,0,audio_features,spotify:track:1N54Dn1u4LmQOhRPIg9Rii
0.946,0.0466,135.071,0.0852,0.00251,0.0,4,0.482,4,245861,-3.23,0.284,0,audio_features,spotify:track:0hAIs32U2SmJcXymlcyF8h
0.92,0.12,88.978,0.121,0.00174,9.79e-06,4,0.414,3,224467,-3.823,0.326,0,audio_features,spotify:track:2RHZdRV29EsmqNQCJeMdS1
0.835,0.357,170.045,0.0687,0.0411,0.0,4,0.568,8,244480,-6.896,0.625,0,audio_features,spotify:track:6QfnvcOKsdN4Q6exUWVuzn
0.94,0.126,135.046,0.0428,0.00182,3.85e-05,4,0.548,10,262257,-2.58,0.336,0,audio_features,spotify:track:6HjkNCwInDttzD7jZcbBFz
0.93,0.134,147.009,0.0416,0.000383,0.000482,4,0.447,7,234446,-2.852,0.302,0,audio_features,spotify:track:237gBvi1zCRMIGg63Ex4S4
0.839,0.135,80.965,0.0373,0.00135,0.0335,4,0.42,0,333161,-5.096,0.425,0,audio_features,spotify:track:3MDvya4tKmSsyPW9oXygB4
0.961,0.44,162.036,0.0738,0.000443,1.15e-05,4,0.452,11,220640,-3.085,0.547,0,audio_features,spotify:track:0VGNnnuZRtbPL8vy6hIit8
0.961,0.111,120.263,0.261,0.000207,1.02e-05,4,0.376,6,185419,-4.162,0.33,1,audio_features,spotify:track:2MyUIH6eOOfzgxAEw8qz5R
0.989,0.323,148.036,0.171,0.000712,0.0485,4,0.485,1,198243,-5.121,0.192,1,audio_features,spotify:track:4mcDGYrrPukWNhO44w4EUr
0.928,0.733,135.934,0.0574,0.00662,0.0,4,0.484,1,245069,-3.618,0.44,1,audio_features,spotify:track:3jITkO2u1H36DMiMAMJWHj
0.949,0.322,175.103,0.0633,9.78e-05,1.1e-06,4,0.321,2,193653,-3.332,0.23,1,audio_features,spotify:track:1wZy1qIk3qPVv33I9bALi6
0.327,0.116,101.924,0.03,0.419,3.46e-06,4,0.567,5,247687,-9.754,0.195,0,audio_features,spotify:track:4IUDkL0IbVj5ipPluFTh99
0.752,0.111,114.099,0.0394,0.00929,0.000232,4,0.343,6,313913,-5.036,0.266,1,audio_features,spotify:track:7Lf6tCRrfhXWQd5hxufbhf
0.595,0.303,105.914,0.056,0.0382,0.000138,4,0.469,5,192247,-7.316,0.702,0,audio_features,spotify:track:691n7jfrp9qU7HjOELnyAT
0.795,0.0817,75.024,0.0402,0.0614,0.0,4,0.504,5,222445,-4.695,0.58,0,audio_features,spotify:track:4LyzWsWRFiA5QN0T5eSMw3
0.651,0.27,134.986,0.0324,0.0045,5.3e-05,4,0.606,1,304553,-10.713,0.3,1,audio_features,spotify:track:6MsO03lNGgvKoZdCGAI5BE
0.644,0.107,137.916,0.0361,0.176,9.45e-05,4,0.488,6,222609,-5.194,0.165,0,audio_features,spotify:track:1j3s6SE0wUgJfBULiHfgCv
0.741,0.0952,80.023,0.0329,0.00559,0.416,4,0.473,5,319500,-6.154,0.188,0,audio_features,spotify:track:3Z4o8kEaWTOHpdEQtmwmqK
0.723,0.119,79.863,0.0384,0.112,1.5e-05,4,0.574,0,258000,-4.963,0.189,0,audio_features,spotify:track:6exN5SiAFfOI4DyRPZuUWh
0.694,0.374,170.124,0.0482,0.511,0.000128,4,0.285,11,221294,-3.358,0.163,1,audio_features,spotify:track:0n30h31bEKiIHXXzPbkdqy
0.876,0.0828,66.481,0.114,0.00261,0.0203,4,0.129,2,401476,-5.514,0.0554,1,audio_features,spotify:track:3RrNfRhMJ8QpgTYHQMsime
0.411,0.223,127.96,0.0373,0.151,0.165,4,0.809,6,140625,-9.417,0.399,0,audio_features,spotify:track:7zn3MMeHjee0OZAtsLMDxN
0.725,0.214,105.961,0.0321,0.121,0.00278,4,0.693,0,226981,-7.297,0.447,0,audio_features,spotify:track:0JITWDB1tVUH2VUXmVtYpL
0.938,0.0535,150.027,0.0408,0.0534,0.001,4,0.484,4,222400,-2.926,0.259,1,audio_features,spotify:track:0YDSEyBzPsuQzkuc9Bu8iR
0.756,0.134,122.011,0.038,0.0037,0.000395,4,0.586,8,235893,-4.408,0.277,1,audio_features,spotify:track:2ygxpFIvfVzti5zcpkSmue
0.76,0.237,129.886,0.262,0.0854,0.000126,4,0.6,5,227087,-4.964,0.421,1,audio_features,spotify:track:2vtXB4ShP4eprgRW1IYpAp
0.72,0.0936,170.071,0.0338,0.00601,0.0337,4,0.312,9,223059,-5.511,0.119,1,audio_features,spotify:track:4Dnss7a0Fobyvw2aWBnDzm
0.763,0.0932,150.088,0.0573,0.0857,2.49e-06,4,0.57,1,239853,-4.137,0.43,1,audio_features,spotify:track:6jq6rcOikCZAmjliAgAmfT
0.733,0.123,119.998,0.0384,0.169,0.00752,4,0.697,11,374240,-6.594,0.418,0,audio_features,spotify:track:3TIkuJp4rqDnQgpNkkpxLr
0.525,0.112,85.003,0.13,0.0657,0.0885,4,0.747,1,152307,-7.642,0.433,1,audio_features,spotify:track:6enxDqqRS1j7iVzPI2wsnQ
0.783,0.383,101.976,0.0471,0.00994,2.24e-06,4,0.621,6,249412,-4.698,0.203,0,audio_features,spotify:track:78SAVldsO3Xzm2R2Ko6E66
0.877,0.0942,141.963,0.04,0.00535,0.00428,4,0.493,1,238500,-5.907,0.189,1,audio_features,spotify:track:4Us1fYjKY8obaermNIkPYT
0.536,0.112,179.941,0.129,0.106,0.00024,4,0.543,0,216000,-9.187,0.299,1,audio_features,spotify:track:6qTpWr6mNtCWaCqohRyvJo
0.81,0.477,75.972,0.0449,0.000152,0.0533,4,0.49,4,196184,-4.414,0.326,0,audio_features,spotify:track:7FJUWOmTarTFw4faqTxtlw
0.917,0.373,129.969,0.0768,7.29e-05,0.00536,4,0.372,9,228464,-2.717,0.146,0,audio_features,spotify:track:5xcCDvsqBRjjsTmVU66RXA
0.282,0.125,125.254,0.0384,0.101,0.0,4,0.687,0,240053,-6.03,0.528,1,audio_features,spotify:track:0oVVgnNuTxcs6JSAVUOq7l
0.907,0.36,105.008,0.034,0.0329,0.0,4,0.567,10,186857,-6.563,0.487,0,audio_features,spotify:track:5dpd4cxePOKAqxwNAXVMBv
0.785,0.0524,176.126,0.0575,0.155,3.15e-06,4,0.489,4,213999,-5.469,0.773,0,audio_features,spotify:track:44vAhEsrXulvQ5zxG7E7MU
0.759,0.121,172.05,0.0328,0.0712,0.345,4,0.48,1,223606,-4.931,0.54,1,audio_features,spotify:track:0jgxLORpTXdq6kGrr7aBAk
0.54,0.215,180.104,0.0607,0.0268,0.000416,4,0.43,7,300000,-6.567,0.131,1,audio_features,spotify:track:5sqovI3UVxWbXOyEYzDwya
0.893,0.932,77.028,0.134,0.000931,0.0,4,0.518,7,268551,-4.738,0.365,0,audio_features,spotify:track:0eR159SH6XzXgonITriU80
0.828,0.132,157.644,0.0397,0.443,0.00139,3,0.601,10,322387,-5.376,0.467,0,audio_features,spotify:track:5WzrqpZjANkJuloNhlsnvA
0.376,0.12,114.9,0.0293,0.487,0.0,4,0.684,10,292560,-10.254,0.272,0,audio_features,spotify:track:5vEjsd8G0S4VUbkxvpuulH
0.859,0.369,154.023,0.0367,0.000123,0.0,4,0.409,10,275013,-4.098,0.473,0,audio_features,spotify:track:6r7bDk4J0Okw4ezTBUQXo3
0.503,0.123,181.017,0.0255,0.0277,0.178,4,0.565,9,308933,-8.738,0.806,0,audio_features,spotify:track:3hDJ0aEqeywrwGrr0Q3GZV
0.641,0.245,118.293,0.0629,0.485,0.0722,4,0.348,3,256000,-8.084,0.0907,1,audio_features,spotify:track:0K9hAButmnk18IT63Lkgkb
0.881,0.124,120.039,0.0351,2.65e-05,0.523,4,0.522,5,253905,-4.533,0.67,0,audio_features,spotify:track:5vddHwJoXNgUJMpx9dkmnq
0.634,0.0626,84.913,0.0374,0.136,0.834,4,0.46,0,410263,-7.953,0.221,0,audio_features,spotify:track:6Tcw8KrBVUea489QCrqon6
0.791,0.15,72.6,0.0402,0.00777,0.000186,4,0.554,0,212024,-4.987,0.502,1,audio_features,spotify:track:3XOu4jVjH1XiGz7WEqMJZG
0.293,0.0572,90.011,0.219,0.558,0.00105,4,0.87,0,163728,-7.876,0.526,0,audio_features,spotify:track:3bzyxZV4aTHK7tN8euZh8j
0.822,0.235,110.481,0.0471,0.00616,0.848,4,0.301,6,192290,-3.913,0.582,0,audio_features,spotify:track:3aXSCmnTPMhQdUnDkVuNuj
0.83,0.0829,129.314,0.0622,0.0652,0.00852,4,0.414,9,337587,-7.608,0.694,1,audio_features,spotify:track:2U2jIhfr40UtW9MtZCLVet
0.552,0.0706,94.617,0.0413,0.207,0.828,4,0.223,4,482247,-12.057,0.0613,1,audio_features,spotify:track:7AMCl6hWdgxLc25OjeNfdY
0.522,0.118,112.007,0.0421,0.0814,0.0603,4,0.262,9,464433,-10.357,0.138,0,audio_features,spotify:track:5IX6J22Qg2uUNfTlqpQIMN
0.632,0.216,98.966,0.0428,0.332,0.151,4,0.391,0,240973,-6.507,0.493,1,audio_features,spotify:track:55WIk3xZxssa1WPHOfvLPz
0.893,0.214,137.058,0.0342,0.412,0.94,4,0.348,9,245093,-6.907,0.736,1,audio_features,spotify:track:47ndoNDWCd8tykoDL5khQI
0.872,0.38,92.439,0.0883,0.00176,0.000178,4,0.49,11,220541,-6.409,0.498,0,audio_features,spotify:track:2iMx8nJYSZm9xWP1W7lo6g
0.563,0.0955,99.997,0.0372,0.000521,0.0144,4,0.627,6,237600,-6.213,0.481,1,audio_features,spotify:track:541JThFOkZTxtnEeSqPgTw
0.474,0.246,150.195,0.131,0.482,0.000107,4,0.628,0,149273,-10.003,0.363,1,audio_features,spotify:track:5oO3QJTBNItddUxIe7lrDs
0.662,0.075,132.021,0.0312,0.391,0.702,4,0.7,11,253182,-4.99,0.402,0,audio_features,spotify:track:2NG2EFnyDcy5EX6L3z3tmd
0.504,0.102,199.713,0.418,0.0937,0.319,4,0.426,2,203323,-8.691,0.369,1,audio_features,spotify:track:5nEw3iPmAdzde0q5bWjqtz
0.54,0.107,127.99,0.133,0.0045,0.905,4,0.693,4,262500,-9.104,0.424,0,audio_features,spotify:track:4F416IbJN8WarRsrLDQpIZ
0.489,0.128,65.175,0.368,0.49,0.0343,4,0.624,1,231304,-9.658,0.508,1,audio_features,spotify:track:4LklM5bT0jCLP9ZFJcoGq4
0.765,0.241,157.032,0.0407,0.00247,0.114,4,0.386,9,187993,-6.508,0.295,1,audio_features,spotify:track:1r2TQRHNEyK7JmFJC1ahI3
0.937,0.306,124.013,0.266,0.00246,0.00107,4,0.62,2,154864,-4.99,0.714,1,audio_features,spotify:track:6CzvXnAL3PZyZnB9RKEgS3
0.637,0.156,128.236,0.0338,0.211,0.000371,4,0.436,5,204000,-4.768,0.257,0,audio_features,spotify:track:2DHTBqAVrTyPTyPhs6753j
0.448,0.0789,174.037,0.0548,0.342,0.0342,4,0.723,0,198621,-6.802,0.76,0,audio_features,spotify:track:3KtJ3MYkEmKS6CYxUzKEuG
0.529,0.129,130.021,0.0269,0.0187,0.798,4,0.632,3,182769,-11.171,0.155,0,audio_features,spotify:track:6Xt5aQFfyYbHTAAbg91LUM
0.931,0.184,149.831,0.0897,0.000417,0.861,4,0.234,9,302674,-3.783,0.0888,0,audio_features,spotify:track:2Fnl5TWYqdmSwTHvrB7voW
0.857,0.205,147.897,0.0616,0.0129,0.687,3,0.502,4,208000,-5.29,0.313,1,audio_features,spotify:track:76TTLxMorLzyEgu2X8jlAj
0.909,0.264,105.006,0.078,0.000495,0.00456,3,0.535,8,220071,-5.757,0.376,1,audio_features,spotify:track:0jEySbb3DKhppgcE5sc03q
0.431,0.0841,73.059,0.268,0.821,0.00037,4,0.593,7,158360,-8.284,0.557,1,audio_features,spotify:track:5DHsGfjaxIpt0v0dPGaWdI
0.992,0.182,152.944,0.0874,0.0188,0.882,4,0.276,8,192875,-5.866,0.343,0,audio_features,spotify:track:69YMIwp4Lra5rOR1BshxmX
0.787,0.0446,155.047,0.0447,3.15e-05,0.837,4,0.349,10,356516,-7.029,0.274,0,audio_features,spotify:track:5kUgat2KYFsAaQ1PQKAdv5
0.612,0.101,170.0,0.0433,0.472,0.809,4,0.539,2,256026,-10.654,0.0541,0,audio_features,spotify:track:5K8hsK21BinXBIqrSeEC2L
0.256,0.134,100.526,0.0306,0.836,0.252,4,0.581,11,186000,-12.404,0.0925,1,audio_features,spotify:track:3N3XFaX1XgiV0QOZ0iOJ4r
0.346,0.0999,100.097,0.027,0.77,0.00943,1,0.547,0,140500,-10.21,0.155,0,audio_features,spotify:track:3UlbD6ImTy3RNrEO7nBt8U
0.216,0.191,109.888,0.038,0.847,0.0208,3,0.548,3,151500,-12.292,0.156,0,audio_features,spotify:track:0aC2bZDB3hRoorVzoXBAOZ
0.295,0.0952,100.458,0.03,0.777,0.347,4,0.57,1,201375,-11.285,0.114,1,audio_features,spotify:track:4Jehnm1wN6N7Od1k7hige3
0.973,0.0726,130.074,0.0913,1.89e-05,0.000185,4,0.431,6,252923,-2.981,0.213,0,audio_features,spotify:track:5qgEK0SeIuMikzMvQjOp0M
0.8,0.113,127.956,0.047,0.000258,0.00206,4,0.447,0,251147,-9.482,0.251,0,audio_features,spotify:track:0j3obufLXq5toSs592dX9U
0.867,0.105,167.919,0.0315,0.000746,0.0,4,0.513,2,207067,-1.686,0.591,1,audio_features,spotify:track:710tNd4X4SASRzHdxeyeiR
0.956,0.186,134.828,0.159,0.000186,0.359,4,0.348,4,249251,-4.606,0.131,1,audio_features,spotify:track:5HOHJDh2EWD1u2v9puQXTF
0.98,0.337,170.102,0.147,6.19e-05,0.0,4,0.33,2,237333,-2.859,0.257,1,audio_features,spotify:track:7JBmwxe8jwnfn49qkRPVUq
0.911,0.152,132.081,0.0581,0.000544,0.0,4,0.432,9,218253,-4.655,0.48,1,audio_features,spotify:track:1uAnbQOgbO1Q7J479ElNp6
0.922,0.235,95.016,0.0473,0.000449,0.000854,4,0.547,8,261213,-4.917,0.487,1,audio_features,spotify:track:2qLPxnOjFHilVIrZXZtMWQ
0.896,0.375,80.06,0.0674,9.63e-05,0.000486,4,0.405,2,231596,-4.768,0.147,0,audio_features,spotify:track:0PwPM4ZggfzsjnHpULZcKL
0.969,0.122,120.043,0.15,0.000263,5.31e-05,4,0.416,0,191325,-3.431,0.291,1,audio_features,spotify:track:6bsPtiFungWckGOsajrqeh
0.964,0.231,101.147,0.143,8.04e-06,0.000198,3,0.225,8,212505,-2.515,0.268,1,audio_features,spotify:track:0W5myYJp0CJE7vrJoS5Xpx
0.948,0.187,105.019,0.153,0.028,0.0,4,0.604,7,252640,-5.006,0.339,1,audio_features,spotify:track:3O4VeDDzNHqQU0gLTOomkU
0.977,0.357,102.515,0.0837,0.000137,0.0,4,0.474,0,246093,-3.527,0.44,0,audio_features,spotify:track:6Hi6DD8ka5uOj1rO8u85sR
0.955,0.098,119.968,0.0534,0.0114,0.592,4,0.332,4,261433,-5.459,0.105,0,audio_features,spotify:track:7BmYKmCXVuUw5MVVMgkuLx
0.932,0.425,112.49,0.0485,0.00154,0.000142,4,0.554,5,242280,-3.424,0.478,0,audio_features,spotify:track:1vcxF91pWs9uNwDROuiCPB
0.159,0.145,129.604,0.0338,0.985,0.242,4,0.503,3,64427,-18.961,0.383,1,audio_features,spotify:track:3QmCivbxV2VlshdKFKDfiz
0.981,0.14,185.962,0.116,0.0475,0.0,4,0.362,8,172467,-5.08,0.301,1,audio_features,spotify:track:2UuD4k7Oyl4l98FOLnEq6U
0.935,0.115,94.769,0.0989,0.0338,0.0,4,0.371,11,118267,-5.324,0.237,1,audio_features,spotify:track:4EoNTVkQvk8Pf7rZUn9KJL
0.934,0.352,89.945,0.0655,0.00285,1.78e-06,4,0.494,2,169000,-4.785,0.811,1,audio_features,spotify:track:1OSm509RxY5oEQwSZEPeF6
0.666,0.571,187.023,0.0824,0.108,0.0,4,0.292,0,157573,-6.519,0.205,1,audio_features,spotify:track:7bAfBUkBRddSaS8bl8DvPF
0.948,0.281,91.894,0.0526,0.00397,3.62e-05,4,0.464,7,164600,-5.244,0.515,1,audio_features,spotify:track:7pXdcAMrMcyCpbCfoAnOWG
0.834,0.331,100.453,0.041,0.056,2.36e-06,4,0.503,2,177907,-4.816,0.587,1,audio_features,spotify:track:5pbXZvhBUprzzhJjfauq9M
0.895,0.1,91.456,0.052,0.0626,2.25e-06,4,0.516,9,143760,-5.164,0.342,1,audio_features,spotify:track:4E6m04fcXGR0rKbG7o1Oa7
0.971,0.118,143.875,0.0415,0.00369,1.34e-06,4,0.482,0,166240,-4.54,0.627,1,audio_features,spotify:track:0cBN0Z0xzSFdCvpKYPOx7x
0.954,0.0927,83.924,0.0569,0.000629,2.54e-06,4,0.428,9,174200,-3.79,0.397,1,audio_features,spotify:track:2s11qoZUEdVGW443RJMJXl
0.775,0.167,126.104,0.0546,0.188,0.0,4,0.55,5,190960,-5.436,0.587,1,audio_features,spotify:track:69TvNYcYQLdfhB24DH9XZu
0.979,0.302,151.065,0.0579,0.00342,0.0,4,0.435,2,161333,-3.885,0.818,1,audio_features,spotify:track:6HwB7hVYGPkRwvny2yqvMo
0.891,0.111,174.806,0.0492,0.0511,1.4e-05,4,0.419,0,206760,-3.721,0.832,1,audio_features,spotify:track:5OlgunAwFJivAGBq8ijb8P
0.851,0.14,136.06,0.0685,0.000569,0.898,4,0.633,11,202163,-5.724,0.592,0,audio_features,spotify:track:0wG5nzutpHQ63kKsbMjCef
0.987,0.177,120.046,0.178,2.32e-05,0.00978,4,0.468,4,286600,-5.334,0.0927,0,audio_features,spotify:track:1NAmER373RbdeWB0i07VO6
0.98,0.0458,144.965,0.0992,0.000168,0.948,1,0.414,7,292005,-4.054,0.0672,0,audio_features,spotify:track:5lxHVElLdYzPPs3ncWNuta
0.585,0.162,90.003,0.0548,0.00824,0.799,3,0.452,1,296176,-10.287,0.266,1,audio_features,spotify:track:3pz7ED7aHKoijRQMXg5ZCJ
0.927,0.213,112.928,0.0866,2.33e-05,0.882,4,0.23,1,406169,-5.635,0.367,1,audio_features,spotify:track:51tnSh8umWAA5AmVSqxeEc
0.915,0.114,94.786,0.0751,0.0041,0.638,3,0.294,1,283900,-3.88,0.182,0,audio_features,spotify:track:5ZlmnJ9XRYUmdLgcHQdsHI
0.762,0.0956,145.986,0.0346,0.000157,0.695,4,0.346,3,257468,-6.262,0.331,1,audio_features,spotify:track:5529I0SGNzaulaqtACq0Ud
0.641,0.155,158.04,0.0347,0.00877,0.77,3,0.387,2,248985,-8.325,0.0819,1,audio_features,spotify:track:4pc853OmDWDJTyQgTkY39o
0.876,0.0421,94.993,0.0822,0.000105,0.872,4,0.447,11,261560,-3.895,0.407,0,audio_features,spotify:track:3nDOvQvA8iPamdULGubIQE
0.929,0.578,170.017,0.15,0.000465,0.839,4,0.312,5,296168,-2.425,0.443,1,audio_features,spotify:track:6dijvEXmPs4XA05dYPaK1J
0.963,0.0755,123.03,0.06,0.000199,5.22e-05,4,0.497,2,211303,-2.509,0.38,0,audio_features,spotify:track:14qDDuc0ST80DM0DWIK1p3
0.991,0.0799,123.968,0.101,3.82e-05,0.113,4,0.449,6,241935,-3.103,0.24,1,audio_features,spotify:track:0V0BGEXXDZznxndtFDpiny
0.963,0.18,126.004,0.106,0.000124,0.000704,4,0.53,11,255000,-4.104,0.168,0,audio_features,spotify:track:4P8yKi4WsZiwAB37DF82WQ
0.942,0.137,164.789,0.118,0.000713,2.98e-05,4,0.18,0,347499,-4.176,0.0841,1,audio_features,spotify:track:4R5BniRwOknI8YgQX2NQ3b
0.982,0.343,133.949,0.167,0.00033,0.0,4,0.205,1,283091,-5.857,0.207,0,audio_features,spotify:track:5YnaP08eCs2MUsjF9Vm0Uo
0.974,0.349,117.013,0.0698,9.69e-06,0.443,4,0.476,10,245103,-3.834,0.445,0,audio_features,spotify:track:3yc9NnEMrqQr2s8Bd8uPx7
0.886,0.0655,115.04,0.035,0.00166,0.0,4,0.553,2,219130,-4.394,0.32,0,audio_features,spotify:track:0j4VpNPPyC8Xa6acNCMe5j
0.822,0.065,120.023,0.0548,0.0704,0.0,4,0.559,9,249500,-4.938,0.295,0,audio_features,spotify:track:0jekNu6wzoAKaaTCar1Ueh
0.985,0.162,159.808,0.237,0.000217,2.66e-06,4,0.195,0,197068,-2.815,0.0795,1,audio_features,spotify:track:0EzFafg8I4Avvc0ajZnq1U
0.951,0.382,134.924,0.11,0.00082,0.00377,4,0.215,4,294724,-1.846,0.263,0,audio_features,spotify:track:3Wt0OJkMm22shVxuUPbBLW
0.97,0.321,144.948,0.134,0.000153,0.0,4,0.451,6,272599,-3.687,0.432,1,audio_features,spotify:track:4r8uXQWyaeizojpUtrVMw6
0.909,0.044,160.031,0.122,0.000274,0.0,4,0.437,1,240773,-5.095,0.376,0,audio_features,spotify:track:4Xzxa0woTZXQhsCX0Eiy0A
0.985,0.366,101.497,0.101,1.77e-05,0.0,4,0.423,3,182293,-3.971,0.162,0,audio_features,spotify:track:5jr7HBFD9yryABMbPd4aJR
0.894,0.178,139.956,0.0755,0.00155,0.0,4,0.46,0,244427,-5.911,0.404,0,audio_features,spotify:track:3p8C2MNIdbRfewXzGwdMOw
0.713,0.11,130.066,0.0406,0.148,7.4e-06,4,0.55,8,263093,-5.14,0.292,1,audio_features,spotify:track:0UEXjRopT7Pcw9OThCrvWM
0.952,0.105,110.046,0.0506,0.000141,3.06e-05,4,0.512,6,231398,-5.152,0.215,0,audio_features,spotify:track:0e93nEgpqWHFWyTBANsqB8
0.9,0.405,141.955,0.043,0.000874,0.0,4,0.479,7,185675,-4.975,0.324,0,audio_features,spotify:track:6nmSSGt3SghPVtj2tsZyVn
0.848,0.62,99.914,0.0432,0.0377,4.47e-05,4,0.515,5,119590,-6.675,0.143,1,audio_features,spotify:track:6D08zBncJ20RFAEAHi2NhX
0.971,0.263,165.061,0.157,0.00145,8.48e-06,4,0.435,11,222909,-2.764,0.467,0,audio_features,spotify:track:7hjUMZ5Ch80Wq2162hfTlR
0.813,0.316,147.885,0.0417,0.00538,0.0,4,0.576,7,217414,-6.588,0.251,0,audio_features,spotify:track:3CwzV42BwEDA4i3gSf5EjW
0.908,0.161,106.072,0.0713,0.00151,0.0,4,0.473,7,279764,-3.813,0.191,0,audio_features,spotify:track:3FfFotSZnMIIyoBoSBX5rN
0.0936,0.0997,120.116,0.0359,0.43,0.94,4,0.496,1,248125,-22.248,0.0308,0,audio_features,spotify:track:0OF6WSdeVmYEGBZlxvwvLq
0.591,0.212,114.993,0.0337,0.182,0.958,4,0.394,5,75154,-8.758,0.0695,1,audio_features,spotify:track:3QmdO5aTj5ct82UbiirgWU
0.874,0.194,160.043,0.0513,8.33e-05,0.902,4,0.36,4,312263,-4.93,0.169,1,audio_features,spotify:track:0hC1OpbYpKER5hzh1JrVf2
0.947,0.13,165.956,0.0984,0.000156,0.0,4,0.403,2,237787,-3.369,0.351,0,audio_features,spotify:track:78mnmdy9e0c3NaZeIesI4j
0.859,0.492,130.024,0.0514,0.00127,5.5e-06,4,0.52,4,218467,-4.567,0.295,0,audio_features,spotify:track:17nfUK3AoeW9dh8FkDI7EJ
0.595,0.0891,139.986,0.0501,0.000561,0.0333,4,0.613,8,305716,-6.115,0.293,1,audio_features,spotify:track:0ZgneryjrlfhXxZsMwznWd
0.783,0.262,143.269,0.068,0.00372,0.807,4,0.394,10,281413,-7.11,0.66,0,audio_features,spotify:track:46rNRUECcyVO4ch9X1l6Bj
0.521,0.211,140.002,0.0329,0.552,0.861,3,0.575,10,307506,-11.793,0.241,1,audio_features,spotify:track:2UfYjYjJyAn303SMUmuA7f
0.915,0.123,108.798,0.0372,0.00015,0.886,3,0.512,2,229844,-5.622,0.675,1,audio_features,spotify:track:1WyhFV3kbyp2Q0KJbFb4G3
0.817,0.266,109.999,0.0737,0.0195,2.45e-05,4,0.556,9,188652,-4.442,0.423,0,audio_features,spotify:track:5NHn7UwIgpLQls7LhwF955
0.846,0.116,110.009,0.0298,0.0218,0.541,4,0.64,9,255455,-5.201,0.508,0,audio_features,spotify:track:2v7iJcMoQcN40fK9XEb42q
0.446,0.0838,89.875,0.0952,0.0101,0.376,4,0.539,2,277333,-10.306,0.09,1,audio_features,spotify:track:42gXGDSf4wPAT2OYKD9WB8
0.845,0.074,87.936,0.193,3.67e-05,0.00106,4,0.457,3,186816,-5.52,0.556,0,audio_features,spotify:track:2Yt5WnovoToTvmSzpr4lE7
0.528,0.0955,122.993,0.0631,0.214,0.000101,4,0.703,11,207295,-6.533,0.157,0,audio_features,spotify:track:32sxxmcjpNveUjh0uwFae9
0.793,0.388,99.988,0.0251,0.00113,0.0,4,0.653,2,209187,-3.755,0.765,1,audio_features,spotify:track:4YUdFh3ygFsdbDW28DV0xz
0.978,0.149,80.986,0.0921,0.000166,4.59e-05,4,0.502,2,224307,-3.109,0.389,1,audio_features,spotify:track:3HYERBMUUHEMP1M13Cut15
0.949,0.212,120.638,0.111,0.0172,9.8e-05,4,0.515,0,250043,-3.874,0.365,0,audio_features,spotify:track:27iNmsxOMb13F9ycF2XDxN
0.845,0.366,149.862,0.068,0.000848,9.75e-06,3,0.513,11,244865,-4.767,0.282,1,audio_features,spotify:track:5pbX03gPN2mjB78JDWRbrr
0.963,0.377,92.52,0.067,0.000112,0.000208,4,0.422,2,241000,-4.442,0.243,0,audio_features,spotify:track:0prPHTFfn6RkMDJQt6Toow
0.912,0.299,149.827,0.0769,9.81e-05,6.91e-05,4,0.46,9,173750,-5.379,0.644,1,audio_features,spotify:track:5FlwXplgEi5qiWHwxvriLK
0.845,0.162,145.024,0.0637,0.00106,0.000907,4,0.466,3,241421,-4.029,0.451,0,audio_features,spotify:track:2DBWK0JoGmEOOYvfAomkZc
0.979,0.151,120.041,0.087,0.000184,0.000442,4,0.476,2,291282,-2.533,0.353,0,audio_features,spotify:track:56e5jrTr4FfyaeGDkFCl6Z
0.961,0.338,115.214,0.0622,0.00447,2.5e-05,4,0.616,5,218251,-2.692,0.711,0,audio_features,spotify:track:4uq4fba2RTcHtshLqsWxD5
0.958,0.103,158.101,0.147,0.000897,0.00875,4,0.41,11,196320,-3.417,0.502,0,audio_features,spotify:track:0p9aVGtLt9xeThrYnAE4dK
0.968,0.481,178.456,0.102,2.99e-05,0.0012,4,0.0868,5,167000,-4.24,0.2,0,audio_features,spotify:track:52Sj35enIOLcWSt3HnKRFw
0.924,0.292,99.925,0.0414,0.00114,0.201,1,0.445,8,178245,-2.892,0.663,1,audio_features,spotify:track:7iar65UHazajBfvR9MMKuL
